testplan,testset,model,correct,correct_answer,answer,question
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/reference/analyst-ratings/MSFT""}","{""answer"": ""/v2/reference/analyst-ratings/MSFT""}",How to fetch the latest analyst ratings for Microsoft (MSFT)?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/reference/analyst-ratings/MSFT""}","{""answer"": ""/v2/reference/analyst-ratings/MSFT""}",How to fetch the latest analyst ratings for Microsoft (MSFT)?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/reference/analyst-ratings/MSFT""}","{""answer"": ""/v2/reference/analyst-ratings/MSFT""}",How to fetch the latest analyst ratings for Microsoft (MSFT)?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/reference/analyst-ratings/MSFT""}","{""answer"": ""/v2/reference/analyst-ratings/MSFT""}",How to fetch the latest analyst ratings for Microsoft (MSFT)?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/reference/analyst-ratings/MSFT""}","{""answer"": ""/v2/reference/analyst-ratings/MSFT""}",How to fetch the latest analyst ratings for Microsoft (MSFT)?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/reference/analyst-ratings/MSFT""}","{""answer"": ""/v2/reference/analyst-ratings/MSFT""}",How to fetch the latest analyst ratings for Microsoft (MSFT)?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/reference/analyst-ratings/MSFT""}","{""answer"": ""/v2/reference/analyst-ratings/MSFT""}",How to fetch the latest analyst ratings for Microsoft (MSFT)?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/reference/analyst-ratings/MSFT""}","{""answer"": ""/v2/reference/analyst-ratings/MSFT""}",How to fetch the latest analyst ratings for Microsoft (MSFT)?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/reference/analyst-ratings/MSFT""}","{""answer"": ""/v2/reference/analyst-ratings/MSFT""}",How to fetch the latest analyst ratings for Microsoft (MSFT)?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1day/2023-10-08/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1day/2023-10-08/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1day/2023-10-08/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1day/2023-10-08/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/day/2023-10-08/2023-10-08""}","What endpoint can you use to fetch the total trading volume for Pfizer (PFE) on a specific day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,aya:35b,False,"{""answer"": ""/v2/aggs/ticker/AMZN/range/1/minute/2023-10-01/2023-10-01""}","{""answer"": ""/v2/aggs/AMZN/range/1/minute/2023-10-01/2023-10-01""}","What endpoint provides 1 minute intraday historical prices for Amazon (AMZN)? Use October 1, 2023 as the date."
